author_id_source,author_name_source,macroarea_source,author_id_target,author_name_target,macroarea_target,same_macroarea,edge_betweenness
35556063400,De Alencar Lotufo R.,Computer Science,7003959774,Yasuda C.L.,Medicine and Health,False,851532.6486
17346440000,Margarido G.R.A.,Biology,7101828170,de Souza A.P.,Biology,True,851309.666449
22985592800,Lima O.F.,Computer Science,56789638500,de Oliveira H.C.,Geosciences,False,850909.560934
56368548100,Martins P.S.,Computer Science,57226387783,Junior L.A.F.,Tie: Computer Science | Undefined,False,847198.997863
57209087382,Ambrosano G.M.B.,Medicine and Health,7202369029,Lopes M.A.,Medicine and Health,True,846956.628311
15922168100,Arisseto-Bragotto A.P.,Chemistry,7004941263,de Jesus M.B.,Biology,False,846481.862845
56728915900,Bizarre L.,Chemistry,6602543045,Cavalca K.L.,Engineering,False,846012.470075
12141305200,Manera L.,Engineering,55516369700,de Lima E.R.,Computer Science,False,841615.965082
53863203100,Bortoleto M.A.C.,Medicine and Health,55621406900,Castro A.,Medicine and Health,True,841157.815278
57216490396,Da Silva Torres R.,Computer Science,7003435386,Dos Reis J.C.,Computer Science,True,840390.399737
56656432200,Bomfim R.A.,Medicine and Health,7006668715,Cury J.A.,Medicine and Health,True,838692.752967
57205594335,Joaquim A.F.,Medicine and Health,6602460649,Appenzeller S.,Medicine and Health,True,837352.317202
35611272000,de Oliveira V.M.,Biology,7004252408,Zaiat M.,Geosciences,False,835883.314438
14831722300,Lima D.A.N.L.,Medicine and Health,9037312600,Aguiar F.H.B.,Medicine and Health,True,833053.989671
56783150200,Pomilio J.A.,Engineering,57202361345,Lopes J.H.,Mathematics and Statistics,False,830614.602298
35378828900,Pereira G.A.G.,Biology,7006807266,de Oliveira D.,Biology,True,826402.569222
25621529400,Martins-De-Souza D.,Biology,6603801818,Dalgalarrondo P.,Medicine and Health,False,824714.656824
15047537900,Billis A.,Medicine and Health,7004405540,Reis F.,Medicine and Health,True,824486.809281
56192402100,Caicedo-Roa M.,Social Sciences,7007149880,Cordeiro R.C.,Medicine and Health,False,819379.297755
6506305946,Sartoratto A.,Biology,7203013605,Martins A.R.,Biology,True,818734.950033
55898255600,Brentan B.,Engineering,6505901432,Luvizotto E.,Geosciences,False,818398.652701
13605127900,Banzato C.E.M.,Medicine and Health,25621529400,Martins-De-Souza D.,Biology,False,817730.812317
16067739500,Vale D.B.,Computer Science,35568764200,Barros M.B.D.A.,Medicine and Health,False,814926.093361
55644034300,Avila S.,Computer Science,6603813409,Magalhães R.F.,Medicine and Health,False,813440.161381
24174852000,Mariutti L.R.,Biology,55266437700,Brenelli L.B.,Biology,True,811725.13825
56674631200,Guillardi H.,Computer Science,56783150200,Pomilio J.A.,Engineering,False,809588.274954
21833487900,Alves L.C.,Medicine and Health,57604197100,de Moraes R.R.,Tie: Medicine and Health | Social Sciences,False,808298.741902
58510258300,Barbon S.,Chemistry,7102879500,Cunha R.L.,Chemistry,True,808218.239948
26021760100,Cristale J.,Geosciences,6506130489,Umbuzeiro G.d.A.,Chemistry,False,807323.674772
13612026300,Fregolente L.V.,Engineering,7006188042,Moraes Â.M.,Engineering,True,807256.479022
55507423800,Rodrigues-Silva C.,Chemistry,7003811166,Godoy H.T.,Chemistry,True,804488.290693
57211393824,Ambrosano G.B.,Biology,7006612363,Pinheiro F.,Biology,True,804385.042348
54791045400,Fischer B.B.,Economics and Business,57200525793,Vicentin D.C.,Economics and Business,True,804333.024946
7003478797,Foglio M.A.,Medicine and Health,7103061271,Olalla Saad S.T.,Medicine and Health,True,803987.728051
55954162600,Pilon N.A.L.,Biology,57203028938,Oliveira R.S.,Biology,True,803074.157256
56289741000,Xavier R.O.,Biology,7801313564,Christianini A.V.,Biology,True,801364.742989
12783424700,Mockaitis G.,Engineering,7004252408,Zaiat M.,Geosciences,False,800609.247511
12141305200,Manera L.,Engineering,55363925500,Puydinger dos Santos M.V.,Engineering,True,800153.154557
15766181700,Teruel B.,Biology,6602680085,Cecatti J.G.,Medicine and Health,False,799161.385784
24479959000,Valle E.,Computer Science,55644034300,Avila S.,Computer Science,True,796629.305593
55954162600,Pilon N.A.L.,Biology,7203013605,Martins A.R.,Biology,True,793915.166785
24491486300,de la Torre L.G.,Engineering,56545026700,Costa A.L.R.,Engineering,True,791989.023658
22834387100,Dotta D.,Engineering,56783150200,Pomilio J.A.,Engineering,True,788553.411562
25621529400,Martins-De-Souza D.,Biology,7102178796,Oliveira E.P.,Geosciences,False,788508.367104
57217155322,Saraiva S.V.,Chemistry,7102879500,Cunha R.L.,Chemistry,True,787385.272751
16067739500,Vale D.B.,Computer Science,6504123736,Surita F.G.,Medicine and Health,False,783789.907485
56400980000,Batezelli A.,Geosciences,7004598380,Crósta A.P.,Geosciences,True,783694.992359
24479959000,Valle E.,Computer Science,8324300100,Filho J.C.S.S.,Engineering,False,783432.117212
55615833500,Rodrigues D.S.,Mathematics and Statistics,7202489013,Arnold F.J.,Engineering,False,782646.804821
34570748500,Mariano A.P.,Engineering,57312048600,Miyazaki M.R.,Geosciences,False,779699.523726
24172674100,Rittner L.,Computer Science,57198504599,Tartarotti Nepomuceno Duarte K.,Computer Science,True,779473.650013
55312463700,Jales R.M.,Medicine and Health,6506576334,Benetti-Pinto C.L.,Medicine and Health,True,778557.578791
23027995000,Leite E.P.,Geosciences,57312048600,Miyazaki M.R.,Geosciences,True,778190.894678
16064406700,Pareja M.,Biology,7101975791,Romero G.Q.,Biology,True,777144.433295
43461171700,Camargo A.P.,Biology,7003965363,Bento J.M.S.,Chemistry,False,775805.465687
22934036700,Fill T.P.,Biology,6701542482,Tasic L.,Engineering,False,775329.74628
57222271356,Ruiz A.M.P.,Medicine and Health,7007149880,Cordeiro R.C.,Medicine and Health,True,774692.765956
6602904104,de Rezende P.J.,Computer Science,7006331391,Falcão A.X.,Computer Science,True,767133.205564
23091409000,Mei L.H.I.,Engineering,6507796594,Moshkalev S.A.,Engineering,True,766893.831331
16643616700,Rocha A.,Computer Science,24479726500,Andaló F.A.,Computer Science,True,765314.576883
57200949604,Valença G.P.,Engineering,7004357973,Franco T.T.,Engineering,True,765134.016294
57218449304,Campello B.S.C.,Computer Science,57396505200,Prado N.B.D.,Economics and Business,False,764028.575519
55907009500,Schiozer D.J.,Engineering,6601985149,Bannwart A.C.,Engineering,True,764015.497529
56062113100,Fernanda dos Santos Alves D.,Medicine and Health,57164866900,de Melo Lima M.H.,Medicine and Health,True,758806.06987
6603904264,Sazima M.,Biology,7003965363,Bento J.M.S.,Chemistry,False,757439.394479
6603288856,Morellato L.P.C.,Biology,7004254585,Sazima I.,Biology,True,757242.982907
24330030100,Matos-Souza J.R.,Medicine and Health,57189241650,Cecilio-Fernandes D.,Social Sciences,False,756919.421849
57208281260,Prada D.M.,Engineering,7003732915,Maciel Filho R.,Engineering,True,756207.328319
7003732915,Maciel Filho R.,Engineering,7004211122,Zavaglia C.,Engineering,True,756207.328319
15136671100,Neri A.L.,Medicine and Health,55981667500,De Assumpção D.,Medicine and Health,True,755407.52449
55404271700,Juliato C.R.T.,Medicine and Health,6504280283,Dertkigil S.,Tie: Biology | Medicine and Health,False,755215.113391
14060455600,Junior M.R.M.,Biology,23003258800,Bicas J.L.,Biology,True,753869.354098
55982097300,Galvis A.F.,Engineering,7004211122,Zavaglia C.,Engineering,True,752736.967212
55982097300,Galvis A.F.,Engineering,57208281260,Prada D.M.,Engineering,True,752736.967212
6602138253,Fogagnolo J.B.,Engineering,7004401732,Caram R.,Engineering,True,752673.23477
6603790113,Skaf M.S.,Chemistry,7005465927,Galvão D.S.,Chemistry,True,752575.749579
7007037185,Murad M.A.,Computer Science,8429526600,Abreu E.,Mathematics and Statistics,False,751106.180622
16039416600,Goldbeck R.,Biology,54383241100,Forte M.B.S.,Engineering,False,749854.7265
35549642300,Dias C.T.S.,Medicine and Health,55941225400,Leda Ramos de Oliveira A.,Biology,False,749576.570922
57212237824,Filho J.P.,Engineering,7102317454,Ohishi T.,Engineering,True,745630.571057
14032097800,Romano J.M.T.,Computer Science,35546900100,Attux R.,Computer Science,True,745191.270999
24075557300,Amaral L.R.D.,Biology,57185295400,Figueiredo G.K.D.A.,Geosciences,False,744744.0
56884068700,Franklin E.M.,Physics,58865643600,Plácido P.V.R.,Engineering,False,741925.0
6507796594,Moshkalev S.A.,Engineering,7003359246,Pavanello R.,Engineering,True,740745.351557
57217154962,Bonetti D.,Chemistry,7102879500,Cunha R.L.,Chemistry,True,738474.34866
36984061800,Lopes É.S.N.,Engineering,7004401732,Caram R.,Engineering,True,737236.810919
55189438200,da Cunha D.T.,Biology,8666782100,Antunes A.E.C.,Biology,True,736246.88701
55388213100,Correa M.R.,Computer Science,7007037185,Murad M.A.,Computer Science,True,736018.564862
57200949604,Valença G.P.,Engineering,7006139983,Cardoso L.P.,Chemistry,False,735209.783683
7004405540,Reis F.,Medicine and Health,8146513400,Brandão M.B.,Medicine and Health,True,732946.201193
57191344418,Barreira J.,Social Sciences,7102795216,Fernandes P.T.,Medicine and Health,False,727735.18649
7004941263,de Jesus M.B.,Biology,7006940836,Caldas Batista E.A.,Chemistry,False,727414.084873
55388213100,Correa M.R.,Computer Science,57202939950,Mady C.E.K.,Engineering,False,727012.0
55388213100,Correa M.R.,Computer Science,6701322590,Boldrini J.L.,Engineering,False,725261.08962
24174852000,Mariutti L.R.,Biology,55581041300,Cazarin C.B.B.,Biology,True,725200.496565
15136671100,Neri A.L.,Medicine and Health,36873751100,Oliveira H.C.,Medicine and Health,True,722672.291018
6602877928,Vasconcellos-Neto J.,Biology,7101975791,Romero G.Q.,Biology,True,721493.131262
57198504599,Tartarotti Nepomuceno Duarte K.,Computer Science,7101893707,de Carvalho M.A.G.,Computer Science,True,718186.50193
57208408260,Rosa P.T.V.,Chemistry,7004766599,Marsaioli A.J.,Chemistry,True,717417.796573
6701542482,Tasic L.,Engineering,7004040560,Sena M.M.,Chemistry,False,716564.836551
22934036700,Fill T.P.,Biology,25932177400,Jurberg I.D.,Chemistry,False,716379.104221
55981667500,De Assumpção D.,Medicine and Health,57190223204,Paulino D.S.M.,Medicine and Health,True,715979.756676
16039416600,Goldbeck R.,Biology,7006807266,de Oliveira D.,Biology,True,715000.686557
23091409000,Mei L.H.I.,Engineering,55968603400,Vieira R.P.,Chemistry,False,713593.997584
56703319900,Sardeli A.V.,Medicine and Health,8340039100,Mourão L.F.,Medicine and Health,True,713072.592328
14032837800,Efraim P.,Biology,6603964730,Glória M.B.d.A.,Biology,True,710407.74326
56289741000,Xavier R.O.,Biology,7102450017,Aparecida Vieira S.,Biology,True,708830.989996
15838303100,Wanner L.,Computer Science,7006020996,Araujo G.,Computer Science,True,708629.404521
14123842600,Badan Ribeiro A.P.,Engineering,7006139983,Cardoso L.P.,Chemistry,False,707410.029237
6506736837,Pedrini H.,Computer Science,7202183609,de Souza C.C.,Computer Science,True,706054.935102
55312463700,Jales R.M.,Medicine and Health,8585119800,Sarian L.O.,Medicine and Health,True,705979.768696
35588325000,Meirelles A.J.A.,Chemistry,55898255600,Brentan B.,Engineering,False,705824.077192
24435910800,de Azevedo A.T.,Engineering,57015234300,de Arruda Ignácio P.S.,Engineering,True,702252.322827
57204659979,da Silva J.A.,Medicine and Health,9037312600,Aguiar F.H.B.,Medicine and Health,True,701943.376421
36612500400,Usberti F.L.,Computer Science,6601973250,Lyra C.,Engineering,False,701834.325406
36666754100,Meira V.T.,Geosciences,6602715112,Souza Filho C.R.d.,Geosciences,True,700861.32283
22834507600,de Almeida M.C.,Engineering,56789638500,de Oliveira H.C.,Geosciences,False,699334.733029
58302792000,Silva L.P.,Engineering,7005228726,Swart J.,Engineering,True,699268.505597
7005082971,Beppu M.M.,Chemistry,7202140793,Vieira M.G.A.,Chemistry,True,698433.459345
57189875946,de Oliveira M.G.,Medicine and Health,6602277744,Nadruz W.,Medicine and Health,True,695863.25
55887784400,Inforçatti Neto P.,Engineering,7006188042,Moraes Â.M.,Engineering,True,695487.342001
57191605344,Rigo S.,Computer Science,7006020996,Araujo G.,Computer Science,True,694077.863002
35478909000,Cendes F.,Medicine and Health,8951383700,Guillaumon A.T.,Medicine and Health,True,691548.0
36666754100,Meira V.T.,Geosciences,37081771200,Santos T.J.S.d.,Geosciences,True,689006.589047
55842599300,Silva E.K.,Chemistry,7102231043,Pastore G.M.,Biology,False,687428.254415
6602543045,Cavalca K.L.,Engineering,7005091934,Okabe E.P.,Engineering,True,682657.329263
55842599300,Silva E.K.,Chemistry,57190026512,Strieder M.M.,Chemistry,True,682463.349614
14054493300,Piedade S.R.,Medicine and Health,6506645414,Sachetto Z.,Medicine and Health,True,679662.709077
14824679900,Bonacin J.A.,Chemistry,58510258300,Barbon S.,Chemistry,True,679620.217919
56441147000,Oliveira W.A.,Economics and Business,7004087255,Carvalho de Barros L.,Computer Science,False,679373.444208
57190223204,Paulino D.S.M.,Medicine and Health,8059496300,Brito L.G.O.,Medicine and Health,True,678819.258273
23994692000,Vedovello S.A.S.,Medicine and Health,57209087382,Ambrosano G.M.B.,Medicine and Health,True,678528.339109
35145814800,Esmi E.,Computer Science,60327060700,Frederico G.S.F.,Mathematics and Statistics,False,678076.707342
35549642300,Dias C.T.S.,Medicine and Health,57216798630,Soto-Montero J.,Medicine and Health,True,677952.371022
21833487900,Alves L.C.,Medicine and Health,55996324500,do Carmo R.L.,Social Sciences,False,675756.382974
59730755800,Martins E.F.,Tie: Chemistry | Medicine and Health,6602460649,Appenzeller S.,Medicine and Health,False,674093.264319
57210723520,de Souza J.M.,Medicine and Health,6602460649,Appenzeller S.,Medicine and Health,True,674092.764319
57205260623,Haddad Junior V.,Tie: Biology | Medicine and Health,7004254585,Sazima I.,Biology,False,673930.0
56819117900,Baltar C.T.,Economics and Business,57214192451,Rolim L.N.,Economics and Business,True,673930.0
14619829600,Vidal A.C.,Geosciences,57299234200,Matheus G.F.,Geosciences,True,671836.826819
56910252000,Anholon R.,Economics and Business,57163083200,Serafim M.,Social Sciences,False,671306.424886
36340568700,Montagner C.C.,Geosciences,55576394100,Vidal C.,Geosciences,True,670794.700293
57196317229,Pelissari R.,Computer Science,8707619100,Earp H.N.S.,Mathematics and Statistics,False,670590.327409
54913625700,Barbin D.F.,Biology,55319005100,Braunger M.L.,Engineering,False,670533.317724
23988400700,da Costa Ferreira L.,Geosciences,57163083200,Serafim M.,Social Sciences,False,670005.916844
57208408260,Rosa P.T.V.,Chemistry,7006188042,Moraes Â.M.,Engineering,False,669622.47033
57191605344,Rigo S.,Computer Science,8299640100,Borin E.,Computer Science,True,669595.986861
11739296200,Simionato A.V.C.,Biology,35585451000,Carvalho H.F.d.,Biology,True,666399.894471
56329327600,Pinheiro I.F.,Engineering,6601977808,Lona L.M.F.,Engineering,True,665448.185098
57208580149,Esteves S.C.,Medicine and Health,6602672295,Riccetto C.L.Z.,Medicine and Health,True,660993.052495
6506451414,Fraidenraich G.,Engineering,6507737860,Iano Y.,Computer Science,False,659115.829509
6506626752,Durigan G.,Biology,7103188195,Rodrigues R.R.,Biology,True,657362.278756
57222981619,Saavedra J.,Mathematics and Statistics,8707619100,Earp H.N.S.,Mathematics and Statistics,True,656270.273891
55960802600,Gois E.,Philosophy and Humanities,57224181103,dos Santos Neto S.R.,Tie: Medicine and Health | Social Sciences,False,656269.0
36104074200,Barroso R.,Medicine and Health,55621406900,Castro A.,Medicine and Health,True,656047.0
17346440000,Margarido G.R.A.,Biology,57211393824,Ambrosano G.B.,Biology,True,655651.911853
57205197486,Garcia F.D.A.,Engineering,6507737860,Iano Y.,Computer Science,False,654517.303005
35510387000,Zantut-Wittmann D.E.,Medicine and Health,55598669400,Magalhães A.,Chemistry,False,654083.340466
57226387783,Junior L.A.F.,Tie: Computer Science | Undefined,6506777512,Roger L.L.B.,Engineering,False,654061.73059
56380525500,Galatti L.R.,Social Sciences,56642843600,Lázari E.,Medicine and Health,False,653088.121442
57201734615,Reis L.O.,Medicine and Health,7003702845,Magna L.A.,Medicine and Health,True,652784.302569
57195195602,Lorenzo J.M.,Engineering,57203634349,Khaneghah A.M.,Chemistry,False,652293.055052
15925050500,Silva-Santos C.H.,Engineering,7202489013,Arnold F.J.,Engineering,True,651476.537468
55615833500,Rodrigues D.S.,Mathematics and Statistics,57524071000,Camargo R.F.,Mathematics and Statistics,True,650678.377993
55189438200,da Cunha D.T.,Biology,6602416015,Domene S.M.Á.,Medicine and Health,False,649588.415324
16022096800,González-López V.A.,Physics,55388213100,Correa M.R.,Computer Science,False,647610.319296
57190026512,Strieder M.M.,Chemistry,7801650202,Forster-Carneiro T.,Engineering,False,646709.267737
56668772700,Farhate C.V.V.,Biology,7101975791,Romero G.Q.,Biology,True,645243.02167
22985592800,Lima O.F.,Computer Science,7102961338,Oliveira S.R.D.M.,Biology,False,645013.719949
12807827200,Prata A.S.,Engineering,16039416600,Goldbeck R.,Biology,False,644606.308045
